"expense_id";"user_id";"expense_amount";"discount_percentage";"frequency";"expense_type";"rating"
"2784";"12946";"91.83";"17.126";"4";"E";"8"
"2785";"2258";"18.87";"38.093";"10";" ";"6"
"2786";"831";"55.96";"20.044";"3";" ";"8"
"2787";"9662";"11.48";"34.002";"6";"B";"4"
"2788";"12188";"58.73";"12.649";"1";"B";"8"
"2789";"24192";"92.66";"37.899";"16";"E";"4"
"2790";"28581";"31.86";"43.375";"1";"C";"10"
"2791";"24893";"31.63";"26.161";"12";"F";"8"
"2792";"11651";"68.43";"22.643";"2";"C";"7"
"2793";"19968";"63.63";"34.044";"15";"A";"7"
"2794";"24859";"34.59";"7.616";"17";"D";"5"
"2795";"12139";"22.72";"27.576";"19";"E";"8"
"2796";"28035";"83.27";"23.528";"16";"B";"3"
"2797";"2612";"91.05";"20.190";"14";"A";"8"
"2798";"24286";"88.61";"10.130";"13";"C";"10"
"2799";"11788";"53.97";"52.579";"19";"E";"9"
"2800";"20251";"43.14";"26.117";"16";"E";"2"
"2801";"3759";"95.27";"48.568";"7";"E";"5"
"2802";"25570";"85.38";"21.142";"9";"E";"9"
"2803";"21371";"11.09";"39.198";"5";"A";"9"
"2804";"24168";"10.78";"17.314";"14";"C";"4"
"2805";"21489";"52.74";"28.697";"17";"A";"7"
"2806";"20203";"38.97";"12.557";"7";"F";"6"
"2807";"8400";"31.20";"33.530";"10";"A";"2"
"2808";"28118";"85.13";"42.931";"11";"C";"5"
"2809";"18998";"86.15";"24.119";"4";"D";"8"
"2810";"14542";"17.77";"34.401";"5";"C";"3"
"2811";"19628";"24.48";"10.775";"5";"E";"8"
"2812";"23034";"39.83";"49.218";"11";"A";"2"
"2813";"6905";"49.45";"36.565";"1";"B";"3"
"2814";"4408";"39.49";"42.955";"19";"B";"5"
"2815";"9597";"65.47";"48.857";"14";"B";"3"
"2816";"25639";"77.21";"47.295";"13";"C";"7"
"2817";"11185";"7.57";"37.981";"11";"A";"1"
"2818";"6984";"48.70";"50.390";"19";"E";"4"
"2819";"10607";"93.42";"51.386";"15";" ";"3"
"2820";"17825";"75.32";"51.481";"15";"B";"4"
"2821";"3247";"92.68";"11.833";"16";"E";"8"
"2822";"22458";"40.01";"28.155";"11";"D";"3"
"2823";"19125";"55.95";"6.522";"11";"F";"10"
"2824";"5020";"31.39";"2.191";"5";"E";"6"
"2825";"1266";"49.63";"26.680";"17";"C";"4"
"2826";"8341";"22.24";"19.962";"14";" ";"2"
"2827";"15704";"22.62";"31.045";"14";"B";"7"
"2828";"19892";"23.26";"28.522";"10";"F";"10"
"2829";"13391";"34.62";"23.315";"5";"F";"7"
"2830";"29258";"39.50";"52.155";"11";"F";"5"
"2831";"22631";"89.05";"46.451";"15";"D";"2"
"2832";"12624";"73.67";"36.998";"2";"E";"3"
"2833";"2215";"83.46";"46.717";"4";"E";"7"
"2834";"16553";"90.25";"36.866";"5";"A";"3"
"2835";"23638";"34.08";"25.934";"16";"A";"5"
"2836";"11659";"84.86";"52.571";"19";"D";"8"
"2837";"14788";"59.41";"40.212";"14";"A";"2"
"2838";"20988";"37.85";"34.825";"1";"D";"4"
"2839";"24360";"41.48";"39.294";"10";"D";"3"
"2840";"2122";"36.52";"53.275";"1";"E";"7"
"2841";"12355";"26.80";"14.636";"15";"F";"10"
"2842";"18419";"24.01";"25.154";"11";"D";"8"
"2843";"13720";"94.54";"15.874";"18";"E";"7"
"2844";"4683";"56.09";"48.153";"9";"A";"2"
"2845";"12174";"93.35";"52.797";"14";"F";"4"
"2846";"11164";"31.27";"16.520";"11";"D";"3"
"2847";"18907";"5.42";"15.110";"8";"E";"1"
"2848";"1441";"37.59";"16.607";"5";"C";"2"
"2849";"4254";"27.35";"44.646";"1";"E";"1"
"2850";"27949";"97.28";"29.712";"2";"D";"3"
"2851";"14877";"34.59";"16.175";"3";"F";"1"
"2852";"981";"53.20";"26.581";"4";"D";"10"
"2853";"13520";"60.62";"23.457";"18";"D";"4"
"2854";"7040";"5.24";"21.151";"19";"B";"4"
"2855";"17934";"19.08";"41.370";"10";" ";"10"
"2856";"3488";"93.60";"33.828";"17";"A";"2"
"2857";"17841";"65.84";"35.353";"3";"F";"8"
"2858";"757";"48.67";"24.029";"2";"A";"6"
"2859";"2946";"77.41";"12.747";"4";"B";"8"
"2860";"26744";"84.03";"12.542";"17";"B";"4"
"2861";"14479";"28.76";"40.790";"1";"A";"7"
"2862";"4173";"63.11";"5.886";"4";"D";"5"
"2863";"20442";"46.24";"28.459";"5";"F";"4"
"2864";"1259";"76.62";"40.836";"5";"D";"5"
"2865";"9439";"41.05";"43.310";"5";"C";"2"
"2866";"1374";"35.55";"18.976";"18";"F";"6"
"2867";"865";"99.87";"35.027";"15";"B";"3"
"2868";"7678";"23.49";"53.943";"17";"C";"8"
"2869";"27976";"16.93";"35.645";"9";"C";"1"
"2870";"23903";"61.98";"33.522";"15";"B";"3"
"2871";"568";"28.20";"35.985";"6";"E";"9"
"2872";"28260";"82.28";"11.110";"15";"E";"8"
"2873";"4841";"88.90";"2.875";"11";"A";"1"
"2874";"5100";"96.74";"28.183";"18";"C";"5"
"2875";"10920";"24.37";"37.873";"8";"D";"6"
"2876";"17534";"18.10";"17.158";"5";"F";"4"
"2877";"2982";"84.69";"35.323";"10";"A";"9"
"2878";"21054";"55.42";"40.134";"10";"F";"1"
"2879";"10064";"45.53";"6.674";"7";" ";"7"
"2880";"6569";"49.42";"12.155";"7";"C";"1"
"2881";"1656";"85.59";"33.716";"4";"F";"1"
"2882";"14577";"10.66";"9.110";"1";"A";"3"
"2883";"27930";"85.50";"33.904";"19";"A";"8"
"2884";"11053";"53.86";"20.798";"14";"E";"8"
"2885";"23220";"91.87";"54.073";"8";"C";"3"
"2886";"7040";"90.01";"17.845";"3";"F";"7"
"2887";"11607";"65.26";"33.349";"15";"F";"10"
"2888";"23290";"80.42";"7.508";"7";"B";"10"
"2889";"20192";"9.68";"17.681";"15";"B";"9"
"2890";"4524";"87.14";"32.218";"16";"F";"7"
"2891";"9377";"55.27";"2.671";"1";"E";"4"
"2892";"23933";"11.32";"14.437";"2";"F";"8"
"2893";"22231";"79.36";"21.513";"12";"E";"2"
"2894";"28777";"37.33";"14.507";"11";"C";"2"
"2895";"25132";"39.63";"30.466";"10";"A";"2"
"2896";"19819";"42.30";"30.000";"12";"B";"9"
"2897";"24030";"59.40";"45.959";"3";" ";"7"
"2898";"15991";"25.27";"37.768";"3";"A";"3"
"2899";"15627";"96.87";"40.546";"13";"A";"2"
"2900";"20702";"77.74";"12.124";"13";"F";"5"
"2901";"4483";"53.42";"42.209";"3";"F";"9"
"2902";"4810";"48.33";"46.466";"19";" ";"2"
"2903";"14948";"47.85";"54.671";"6";"E";"2"
"2904";"1568";"11.88";"21.928";"17";"B";"1"
"2905";"4655";"49.29";"4.222";"18";"C";"5"
"2906";"27962";"42.06";"43.139";"11";"A";"8"
"2907";"26876";"70.18";"9.898";"16";"E";"6"
"2908";"5488";"15.05";"43.287";"14";"B";"7"
"2909";"24231";"87.56";"3.877";"11";"A";"6"
"2910";"9000";"35.09";"13.368";"7";" ";"6"
"2911";"4109";"62.76";"41.185";"3";"A";"1"
"2912";"21534";"37.77";"40.133";"7";" ";"7"
"2913";"13912";"94.34";"42.500";"12";"C";"5"
"2914";"1037";"69.45";"9.904";"1";" ";"6"
"2915";"15300";"49.92";"19.848";"6";"A";"9"
"2916";"26721";"95.47";"53.649";"9";"C";"2"
"2917";"28062";"84.85";"14.291";"5";"C";"1"
"2918";"9765";"38.52";"38.146";"9";"B";"3"
"2919";"15412";"83.19";"31.662";"11";" ";"4"
"2920";"6212";"40.32";"48.771";"10";"B";"7"
"2921";"14353";"73.98";"12.518";"10";"B";"4"
"2922";"5524";"25.41";"43.485";"11";"E";"3"
"2923";"24151";"97.61";"10.532";"13";"D";"10"
"2924";"8619";"63.99";"52.341";"2";"D";"7"
"2925";"1878";"62.15";"40.786";"8";"C";"7"
"2926";"28134";"77.11";"45.343";"9";"F";"5"
"2927";"9486";"84.12";"17.379";"9";"A";"6"
"2928";"18606";"74.81";"33.015";"12";"C";"2"
"2929";"1494";"84.07";"11.334";"19";"A";"2"
"2930";"4647";"32.29";"4.651";"18";"A";"8"
"2931";"22397";"30.18";"3.626";"17";"A";"9"
"2932";"11650";"91.05";"54.826";"4";"B";"5"
"2933";"21168";"53.91";"23.117";"6";"F";"4"
"2934";"14306";"47.94";"45.145";"1";"F";"1"
"2935";"8896";"90.50";"18.522";"12";"B";"6"
"2936";"10862";"71.45";"28.662";"13";"E";"8"
"2937";"5750";"57.82";"45.031";"10";" ";"2"
"2938";"16381";"8.97";"9.666";"10";" ";"4"
"2939";"23910";"23.37";"51.550";"15";"B";"10"
"2940";"28356";"80.61";"29.487";"1";"B";"7"
"2941";"9338";"27.55";"45.319";"8";"D";"5"
"2942";"9666";"17.31";"33.786";"3";"F";"7"
"2943";"22134";"12.45";"13.768";"1";"B";"9"
"2944";"5569";"88.87";"2.850";"7";"B";"6"
"2945";"26672";"85.44";"17.563";"9";"D";"8"
"2946";"5823";"71.36";"13.804";"16";"D";"6"
"2947";"8331";"18.40";"25.518";"19";" ";"1"
"2948";"2886";"98.44";"8.044";"13";"C";"5"
"2949";"5868";"15.29";"37.076";"11";"C";"2"
"2950";"3084";"63.75";"37.285";"18";"E";"9"
"2951";"29424";"90.02";"54.178";"10";"F";"3"
"2952";"3150";"17.18";"54.062";"10";"A";"7"
"2953";"4622";"34.29";"48.182";"13";"B";"7"
"2954";"3626";"79.40";"6.389";"9";"B";"5"
"2955";"1431";"56.93";"13.412";"10";"D";"1"
"2956";"8456";"71.11";"28.165";"4";"D";"9"
"2957";"15851";"25.42";"28.114";"18";"E";"10"
"2958";"4360";"76.51";"47.900";"12";"E";"1"
"2959";"26632";"45.70";"29.046";"9";"F";"3"
"2960";"11765";"35.95";"16.256";"15";"A";"9"
"2961";"18629";"35.98";"46.960";"11";"E";"5"
"2962";"11115";"51.33";"42.912";"19";"D";"5"
"2963";"19103";"19.66";"46.880";"8";"B";"7"
"2964";"21114";"49.49";"24.050";"11";"B";"2"
"2965";"17011";"36.05";"52.025";"14";"F";"7"
"2966";"22005";"98.83";"42.644";"14";"D";"3"
"2967";"26638";"48.63";"18.592";"11";"A";"4"
"2968";"5874";"41.98";"19.169";"3";"E";"3"
"2969";"15902";"20.55";"27.387";"16";" ";"7"
"2970";"7510";"10.83";"31.192";"4";"E";"1"
"2971";"21456";"77.17";"43.184";"2";"F";"1"
"2972";"19660";"27.76";"13.126";"7";" ";"8"
"2973";"18437";"34.16";"12.002";"4";"A";"7"
"2974";"12705";"25.79";"25.316";"9";"A";"7"
"2975";"27786";"31.03";"14.218";"10";"A";"1"
"2976";"517";"83.43";"26.658";"5";"C";"2"
"2977";"11423";"78.80";"38.957";"1";"C";"5"
"2978";"8808";"5.24";"25.931";"4";"F";"9"
"2979";"28596";"15.70";"46.257";"11";"E";"5"
"2980";"20640";"62.80";"23.595";"7";"E";"8"
"2981";"22967";"79.28";"52.097";"12";"C";"9"
"2982";"27181";"62.22";"36.202";"13";"C";"1"
"2983";"26231";"72.51";"45.971";"4";"A";"10"
"2984";"27840";"51.00";"8.707";"15";"D";"8"
"2985";"17290";"19.90";"33.710";"17";" ";"2"
"2986";"9057";"27.80";"46.658";"3";"B";"3"
"2987";"16710";"16.17";"47.147";"13";"D";"9"
"2988";"6823";"48.15";"13.953";"14";"A";"9"
"2989";"29344";"90.85";"4.203";"18";"D";"8"
"2990";"16726";"78.40";"4.213";"10";" ";"8"
"2991";"22937";"98.17";"27.950";"16";"A";"1"
"2992";"18459";"24.46";"16.572";"8";"D";"1"
"2993";"3777";"34.35";"21.068";"18";"A";"7"
"2994";"13275";"24.32";"30.370";"17";"C";"8"
"2995";"13060";"89.62";"29.251";"18";"E";"4"
"2996";"18516";"77.09";"40.673";"14";"B";"4"
"2997";"5526";"28.24";"45.719";"8";"E";"2"
"2998";"24507";"70.87";"14.480";"13";"A";"6"
"2999";"27611";"58.02";"14.331";"19";"A";"4"
"3000";"27648";"81.14";"16.268";"15";"A";"2"
"3001";"4925";"29.66";"15.916";"11";" ";"3"
"3002";"9949";"38.15";"12.798";"16";"B";"2"
"3003";"24723";"91.52";"9.346";"5";"D";"6"
"3004";"23858";"62.52";"46.822";"1";"B";"2"
"3005";"21827";"15.38";"8.716";"8";"C";"10"
"3006";"24882";"20.35";"17.521";"13";"D";"2"
"3007";"9850";"39.16";"44.562";"1";"A";"5"
"3008";"5429";"20.36";"38.543";"6";"B";"8"
"3009";"3820";"76.33";"14.861";"10";"C";"4"
"3010";"648";"76.55";"24.706";"10";"F";"8"
"3011";"27652";"95.65";"52.284";"1";"D";"3"
"3012";"12112";"75.21";"43.157";"19";"C";"3"
"3013";"5264";"29.99";"38.643";"11";"E";"5"
"3014";"13218";"54.49";"53.244";"9";"F";"8"
"3015";"17494";"86.50";"47.160";"16";" ";"7"
"3016";"26109";"86.75";"41.145";"17";"F";"7"
"3017";"21405";"12.37";"6.082";"17";"A";"8"
"3018";"23498";"8.91";"33.352";"12";"D";"4"
"3019";"6577";"63.85";"12.144";"4";"B";"8"
"3020";"11744";"65.13";"7.812";"18";"E";"7"
"3021";"16308";"30.06";"5.024";"10";"F";"5"
"3022";"18295";"48.99";"31.782";"7";"F";"4"
"3023";"15435";"45.41";"3.929";"16";"F";"8"
"3024";"26175";"85.88";"3.059";"17";"A";"6"
"3025";"16868";"75.00";"10.186";"6";"A";"4"
"3026";"14168";"5.70";"23.016";"7";"D";"7"
"3027";"27364";"74.12";"40.221";"6";"B";"2"
"3028";"29209";"54.47";"49.385";"5";"B";"4"
"3029";"21024";"76.56";"37.265";"6";"E";"9"
"3030";"22335";"81.83";"38.269";"19";"F";"8"
"3031";"24786";"21.31";"27.463";"7";"A";"5"
"3032";"10533";"17.12";"41.045";"18";"C";"6"
"3033";"9897";"70.91";"10.147";"15";"C";"2"
"3034";"10907";"25.81";"31.407";"11";"D";"5"
"3035";"20199";"31.38";"27.985";"15";"E";"5"
"3036";"17894";"96.77";"36.169";"16";"A";"2"
"3037";"22576";"54.96";"37.716";"12";"D";"4"
"3038";"9538";"39.38";"54.272";"10";"E";"10"
"3039";"11985";"39.69";"39.396";"4";"C";"3"
"3040";"1631";"77.54";"31.192";"4";"B";"4"
"3041";"8041";"26.20";"42.779";"16";"E";"4"
"3042";"9488";"49.34";"17.355";"11";"C";"2"
"3043";"2908";"26.21";"9.256";"14";"C";"9"
"3044";"18679";"25.13";"38.778";"6";"E";"7"
"3045";"16000";"34.99";"3.547";"9";"E";"7"
"3046";"27168";"86.10";"45.542";"9";"C";"4"
"3047";"15503";"31.32";"25.219";"18";"A";"10"
"3048";"3917";"22.58";"28.241";"12";"A";"1"
"3049";"24014";"20.17";"17.993";"18";"A";"9"
"3050";"28473";"11.12";"53.089";"3";"E";"1"
"3051";"22487";"96.30";"16.182";"19";" ";"3"
"3052";"15827";"51.26";"12.552";"17";"E";"4"
"3053";"8142";"73.22";"33.998";"6";"B";"1"
"3054";"1391";"94.33";"44.379";"5";"D";"6"
"3055";"6860";"10.05";"4.096";"8";"E";"1"
"3056";"10088";"81.32";"46.604";"16";"F";"7"
"3057";"4684";"95.07";"20.171";"9";"B";"5"
"3058";"5079";"8.82";"41.659";"17";"E";"5"
"3059";"19854";"23.60";"31.625";"6";"E";"2"
"3060";"28319";"49.22";"25.628";"12";"B";"2"
"3061";"12761";"28.54";"50.973";"18";"C";"9"
"3062";"10401";"95.16";"7.307";"13";"F";"10"
"3063";"20891";"22.46";"47.278";"2";"E";"3"
"3064";"27015";"65.00";"38.526";"19";"D";"7"
"3065";"2407";"23.04";"14.726";"4";"E";"10"
"3066";"25694";"7.69";"34.227";"16";"E";"8"
"3067";"21359";"68.25";"50.237";"7";"E";"8"
"3068";"25720";"67.00";"13.479";"12";"B";"4"
"3069";"13574";"30.66";"28.563";"19";"D";"6"
"3070";"4861";"46.49";"6.718";"9";"A";"8"
"3071";"10375";"95.69";"51.658";"16";"C";"4"
"3072";"1646";"9.70";"21.560";"18";"E";"9"
"3073";"15886";"35.32";"38.512";"2";"F";"1"
"3074";"12513";"37.23";"47.589";"12";"A";"2"
"3075";"3132";"15.77";"44.179";"11";"A";"8"
"3076";"3764";"85.81";"12.142";"6";"D";"6"
"3077";"8779";"94.71";"19.481";"4";"D";"5"
"3078";"5375";"61.02";"54.116";"10";"D";"8"
"3079";"25020";"45.02";"42.175";"14";"B";"1"
"3080";"27363";"7.27";"33.661";"16";"C";"2"
"3081";"6692";"40.49";"54.590";"17";"D";"7"
"3082";"24270";"94.29";"24.326";"18";"B";"6"
"3083";"14572";"34.32";"39.771";"17";"D";"8"
"3084";"19435";"95.00";"23.856";"16";"D";"6"
"3085";"16296";"12.67";"31.258";"19";"F";"6"
"3086";"21802";"14.49";"54.271";"1";"D";"9"
"3087";"26415";"39.24";"27.331";"13";"F";"4"
"3088";"9788";"84.63";"28.698";"11";"E";"2"
"3089";"28185";"16.33";"40.059";"19";"F";"10"
"3090";"5007";"68.05";"10.822";"13";" ";"8"
"3091";"21425";"52.92";"47.146";"10";"B";"6"
"3092";"18542";"77.51";"3.161";"16";"C";"8"
"3093";"28272";"32.04";"26.500";"14";"A";"5"
"3094";"28678";"12.76";"35.887";"14";"A";"6"
"3095";"6628";"23.60";"33.443";"3";" ";"1"
"3096";"1558";"16.80";"7.462";"3";"B";"2"
"3097";"23987";"48.10";"32.623";"10";"F";"8"
"3098";"7893";"23.52";"29.339";"6";"C";"3"
"3099";"24848";"91.42";"23.492";"13";" ";"8"
"3100";"6844";"77.86";"4.936";"7";"F";"7"
"3101";"2556";"19.56";"43.074";"16";"F";"6"
"3102";"14976";"11.62";"35.795";"12";"F";"1"
"3103";"11300";"77.39";"42.444";"12";" ";"8"
"3104";"28405";"63.15";"23.990";"14";"C";"1"
"3105";"7641";"34.32";"31.991";"18";"D";"4"
"3106";"14706";"62.99";"4.750";"5";"A";"1"
"3107";"14808";"63.57";"33.599";"19";"E";"1"
"3108";"6380";"99.18";"15.239";"3";"F";"6"
"3109";"8365";"38.71";"21.937";"9";"F";"2"
"3110";"20677";"8.44";"48.125";"15";"C";"9"
"3111";"6791";"8.74";"52.117";"10";"C";"2"
"3112";"23098";"54.48";"18.914";"7";"F";"9"
"3113";"9706";"28.81";"19.553";"19";"D";"8"
"3114";"19124";"66.79";"21.275";"15";"F";"9"
"3115";"4954";"53.35";"7.685";"2";"E";"1"
"3116";"20564";"22.26";"25.725";"8";"F";"5"
"3117";"8758";"5.65";"31.387";"11";"B";"7"
"3118";"24397";"88.01";"46.231";"14";"A";"9"
"3119";"9542";"22.08";"3.858";"18";"A";"9"
"3120";"9772";"13.41";"36.337";"16";"A";"1"
"3121";"27218";"77.88";"25.585";"2";" ";"3"
"3122";"17915";"83.63";"54.240";"14";"E";"8"
"3123";"29339";"80.92";"10.592";"15";"F";"6"
"3124";"4083";"59.07";"4.198";"5";"C";"5"
"3125";"13270";"95.02";"35.215";"7";"B";"1"
"3126";"22387";"42.25";"47.162";"7";"E";"3"
"3127";"28945";"23.84";"31.407";"5";"E";"10"
"3128";"1422";"66.57";"6.804";"12";"D";"5"
"3129";"12173";"82.79";"7.411";"13";"D";"6"
"3130";"20412";"90.91";"9.783";"17";"B";"9"
"3131";"3282";"57.39";"2.445";"4";" ";"6"
"3132";"20941";"84.51";"33.079";"18";"A";"6"
"3133";"9792";"96.70";"17.509";"17";"A";"1"
"3134";"11619";"85.40";"11.166";"13";"D";"2"
"3135";"1124";"48.28";"22.429";"13";"A";"10"
"3136";"8190";"41.31";"2.642";"10";"D";"3"
"3137";"26229";"8.85";"13.429";"11";"A";"4"
"3138";"18829";"39.68";"45.632";"9";" ";"4"
"3139";"16826";"36.15";"18.285";"17";"F";"8"
"3140";"16077";"72.81";"48.572";"19";"E";"10"
"3141";"10726";"56.67";"47.707";"18";"D";"4"
"3142";"17537";"6.49";"19.084";"12";"D";"8"
"3143";"14679";"85.92";"32.299";"12";"B";"4"
"3144";"3223";"61.47";"23.779";"3";" ";"6"
"3145";"1036";"38.76";"24.455";"4";"F";"2"
"3146";"2901";"63.65";"30.867";"5";"E";"5"
"3147";"15408";"26.72";"26.932";"11";"A";"4"
"3148";"27208";"27.56";"4.007";"13";"E";"8"
"3149";"13849";"37.66";"13.026";"8";"E";"6"
"3150";"8988";"91.95";"38.363";"4";"C";"8"
"3151";"12753";"63.22";"35.856";"2";"D";"8"
"3152";"510";"64.69";"4.677";"13";" ";"5"
"3153";"16723";"32.38";"27.447";"9";"F";"3"
"3154";"16174";"69.29";"46.520";"16";"F";"1"
"3155";"25346";"96.82";"38.521";"14";"A";"8"
"3156";"20901";"67.67";"28.517";"17";"F";"7"
"3157";"28264";"39.80";"32.115";"8";"B";"8"
"3158";"13342";"74.58";"52.926";"7";"D";"9"
"3159";"7991";"13.92";"38.105";"5";" ";"8"
"3160";"7703";"88.24";"49.883";"7";"D";"3"
"3161";"22544";"53.82";"9.870";"3";" ";"5"
"3162";"12500";"92.85";"25.028";"13";"B";"8"
"3163";"16537";"49.56";"49.422";"6";"F";"7"
"3164";"14603";"17.46";"47.105";"5";" ";"9"
"3165";"5472";"55.83";"28.695";"14";"D";"5"
"3166";"28193";"72.60";"42.105";"13";"B";"6"
"3167";"3209";"97.28";"18.667";"4";"E";"10"
"3168";"2506";"84.53";"7.190";"11";"D";"7"
"3169";"25802";"78.69";"47.711";"1";"A";"5"
"3170";"11384";"97.65";"40.872";"1";"E";"8"
"3171";"7680";"54.92";"37.294";"16";"C";"10"
"3172";"798";"34.59";"17.679";"8";"C";"3"
"3173";"16249";"53.13";"45.711";"6";"B";"1"
"3174";"28465";"40.40";"3.978";"14";" ";"9"
"3175";"11551";"36.05";"28.180";"4";" ";"4"
"3176";"12629";"8.62";"6.420";"17";"E";"6"
"3177";"9498";"10.62";"23.044";"7";"B";"6"
"3178";"20851";"67.39";"44.128";"1";" ";"8"
"3179";"21165";"97.14";"48.056";"5";"B";"3"
"3180";"7483";"81.67";"51.371";"18";"F";"3"
"3181";"22087";"50.07";"26.477";"10";"E";"3"
"3182";"7008";"52.61";"27.208";"13";"C";"10"
"3183";"24996";"63.46";"52.042";"1";"B";"2"
"3184";"14683";"49.65";"49.702";"11";"C";"7"
"3185";"23936";"62.28";"9.313";"3";" ";"5"
"3186";"3489";"7.47";"18.253";"11";"B";"10"
"3187";"3806";"74.34";"7.507";"6";" ";"5"
"3188";"20529";"36.97";"8.578";"3";"C";"3"
"3189";"15882";"60.49";"44.172";"12";"E";"1"
"3190";"18816";"19.99";"11.124";"13";"C";"3"
"3191";"20967";"76.75";"47.804";"8";"E";"1"
"3192";"15826";"35.58";"42.085";"8";"A";"6"
"3193";"10880";"88.61";"20.898";"6";"D";"5"
"3194";"25143";"15.06";"32.424";"15";"A";"7"
"3195";"22381";"81.10";"52.588";"14";"E";"9"
"3196";"18440";"31.88";"3.048";"6";"C";"7"
"3197";"22282";"46.32";"35.677";"15";"D";"3"
"3198";"28823";"23.39";"40.807";"6";"B";"7"
"3199";"2387";"32.39";"6.600";"12";"A";"8"
"3200";"11197";"21.57";"40.794";"3";" ";"6"
"3201";"23554";"66.95";"3.890";"6";"B";"6"
"3202";"3798";"95.86";"18.317";"12";"B";"7"
"3203";"15011";"20.77";"17.948";"13";"F";"1"
"3204";"12802";"50.73";"15.672";"11";" ";"5"
"3205";"12304";"14.26";"27.603";"11";"F";"2"
"3206";"15456";"64.46";"15.572";"18";" ";"6"
"3207";"27488";"23.14";"32.019";"7";"B";"10"
"3208";"11292";"90.68";"21.774";"10";"A";"9"
"3209";"2796";"43.99";"35.580";"4";"C";"3"
"3210";"18196";"26.92";"7.385";"6";"A";"9"
"3211";"24640";"68.75";"7.296";"5";" ";"10"
"3212";"13052";"98.12";"12.530";"2";"E";"6"
"3213";"5238";"26.50";"18.884";"3";"D";"10"
"3214";"3179";"50.25";"23.869";"9";"B";"5"
"3215";"13337";"8.70";"27.189";"13";"A";"8"
"3216";"29258";"31.97";"26.050";"19";"C";"10"
"3217";"26554";"17.86";"34.892";"7";"C";"5"
"3218";"9725";"39.26";"2.462";"19";"B";"1"
"3219";"9003";"50.04";"54.523";"17";"C";"2"
"3220";"16970";"34.44";"50.701";"8";"A";"3"
"3221";"16368";"33.12";"14.609";"14";" ";"6"
"3222";"25046";"42.07";"34.048";"7";"E";"5"
"3223";"14835";"28.73";"19.953";"9";"B";"3"
"3224";"14132";"40.39";"26.665";"14";" ";"10"
"3225";"21874";"27.75";"2.942";"10";" ";"6"
"3226";"15858";"88.60";"38.508";"6";"B";"5"
"3227";"5221";"55.08";"42.166";"18";"C";"6"
"3228";"21142";"96.12";"2.627";"2";"A";"4"
"3229";"18480";"30.32";"12.548";"12";"B";"3"
"3230";"23563";"37.42";"16.496";"8";"C";"7"
"3231";"6536";"16.44";"38.338";"7";"E";"1"
"3232";"7019";"18.87";"18.752";"15";"B";"1"
"3233";"26464";"51.54";"52.146";"2";"C";"2"
"3234";"18049";"35.02";"38.361";"6";"B";"4"
"3235";"9646";"95.07";"52.728";"12";"F";"10"
"3236";"11728";"46.25";"49.802";"11";" ";"6"
"3237";"11172";"43.58";"37.009";"16";" ";"7"
"3238";"21302";"17.57";"34.785";"2";"B";"3"
"3239";"18736";"92.36";"2.568";"15";"F";"5"
"3240";"14863";"80.12";"26.342";"13";"E";"10"
"3241";"28892";"78.53";"52.361";"4";"E";"4"
"3242";"7318";"66.76";"18.866";"7";"F";"8"
"3243";"26511";"76.67";"20.478";"17";"A";"4"
"3244";"16849";"19.74";"32.637";"13";"D";"2"
"3245";"6204";"38.22";"36.820";"9";"D";"8"
"3246";"14598";"47.33";"40.999";"9";"B";"6"
"3247";"22183";"14.51";"22.796";"7";"A";"7"
"3248";"14918";"72.39";"19.395";"8";"F";"1"
"3249";"11643";"17.46";"32.208";"16";"B";"3"
"3250";"26703";"28.65";"24.136";"16";"B";"4"
"3251";"9264";"62.07";"42.596";"19";"B";"3"
"3252";"27250";"24.59";"43.747";"12";"C";"10"
"3253";"5114";"41.77";"42.068";"11";"A";"5"
"3254";"26806";"78.30";"35.550";"15";"B";"8"
"3255";"23392";"27.09";"31.258";"10";"E";"10"
"3256";"19435";"70.82";"22.815";"7";" ";"7"
"3257";"5220";"42.34";"44.021";"18";"E";"1"
"3258";"28779";"57.79";"18.816";"5";"C";"7"
"3259";"4657";"48.88";"52.322";"3";" ";"7"
"3260";"23000";"61.76";"15.442";"9";"E";"3"
"3261";"24355";"20.80";"3.491";"3";"E";"4"
"3262";"22854";"7.21";"26.948";"17";"D";"6"
"3263";"20251";"60.25";"4.673";"5";"C";"10"
"3264";"13223";"82.73";"27.544";"11";"F";"9"
"3265";"23309";"38.80";"43.458";"3";"C";"3"
"3266";"26409";"33.41";"49.195";"4";"C";"1"
"3267";"18115";"23.85";"22.211";"4";" ";"7"
"3268";"17202";"19.49";"3.851";"1";" ";"9"
"3269";"28419";"21.00";"10.425";"4";"A";"6"
"3270";"18724";"83.95";"26.823";"15";"D";"8"
"3271";"19894";"90.18";"40.675";"10";"A";"5"
"3272";"7915";"48.51";"37.763";"2";"F";"4"
"3273";"28984";"16.46";"27.415";"19";"D";"9"
"3274";"3538";"84.43";"52.174";"2";"D";"8"
"3275";"19038";"84.21";"36.335";"6";"C";"7"
"3276";"4916";"38.41";"25.599";"4";"B";"1"
"3277";"2026";"10.74";"44.983";"16";"C";"3"
"3278";"14148";"19.60";"10.382";"2";"B";"2"
"3279";"14080";"29.36";"26.812";"18";"F";"2"
"3280";"4182";"89.92";"37.591";"8";"F";"9"
"3281";"8544";"47.35";"9.258";"11";"D";"3"
